课程ID,编号,任课单位,分组编号,课程,课程性质,教室,上课时间,周次,学分,理论学时,实验学时,实践,总学时,教师,计划人数,已选人数,余容,优选专业,锁定,校区,课程类别,课程体系,排课类别,单列实验
886507559726950986618552819942148602407781992934866877928668257289951801,300312230,机电学院,量子力学原理41720180807020201,量子力学原理,必修,10-A31110-A309,"1-3,1-45-3,5-4(双)",1-15,3,44,0,0,48,殷鹏飞,91,82,9,"电子201801,电子201802,电子201803",否,雅安,-,专业基础课,混教,否
886507559726950997269509866825728199759481335133906260188668641288646705,300311960,理学院,概率论与数理统计B4192019_1,概率论与数理统计B,必修,10-A41110-A409,"1-5,1-65-1,5-2",1-15,4,58,0,0,64,张雪蓉,101,92,9,"计算机(职)201901,计算机(职)201902,计算机(职)201903",否,雅安,-,基础课,混教,否
886507558199025488646705860266378133513381335133893728368996139189968161,300311878,水利水电学院,工程流体力学42020190805010102,工程流体力学,必修,10-A3191-406,"2-3,2-4(双)4-3,4-4",1-15,3.5,44,8,0,56,李登松,67,58,9,"能动201904,能动201905",否,雅安,-,专业基础课,混教,否
893060369726950986022107886507558995971188641455813450439062469886689772,300311888,水利水电学院,环境影响评价42020190811010302,环境影响评价,推荐选修课,1-102,"1-3,1-4",1-14,2,28,0,0,32,梁心蓝,73,64,9,"水电201904,水电201905,水电201906",否,雅安,-,推荐选修课,混教,否
886507558995180189307956972136199721089981997594899681618134317386025327,300311872,水利水电学院,工程热力学42020190805010101,工程热力学,必修,10-A41710-B211,"1-1,1-2(双)3-7,3-8",1-17,4,50,8,0,64,曾赟,78,69,9,"能动201901,能动201902,能动201903",否,雅安,-,专业课,混教,否
866825728133440381990254813383939067503886024077860378178602194786025327,300311742,人文学院,中国古代文学作品选Ⅱ429201905010101,中国古代文学作品选Ⅱ,必修,10-A309,"5-5,5-6",1-14,2,28,0,0,32,王虎,95,86,9,"汉语201901,汉语201902,汉语201903",否,雅安,-,专业课,混教,否
899679718864670581334403906711989721089981335133906233789721506981338393,300311743,人文学院,中国现当代文学Ⅰ429201905010101,中国现当代文学Ⅰ,必修,10-A20910-A209,"2-5,2-64-3,4-4(单)",1-17,3.5,50,0,0,56,杜光霞,97,88,9,"汉语201901,汉语201902,汉语201903",否,雅安,-,专业课,混教,否
819942148602210788646705906711988133513390675038860292579728207981347053,300311595,生命科学学院,基础生物化学A41520190703030101,基础生物化学A,必修,10-A60810-A608,"1-1,1-25-1,5-2",1-16,4.5,64,0,0,72,陈惠,123,114,9,"化学201901,化学201902,化学201903,化学201904",否,雅安,-,专业基础课,混教,否
886507559726950990673658886507558864145586619812813391238937283689967971,300311483,机电学院,汇编语言程序设计41720190806010101,汇编语言程序设计,必修,1-510,"2-9,2-10",1-15,3,30,14,0,48,刘美琦,96,87,9,"电气201901,电气201902,电气201903",否,雅安,-,基础课,混教,否
972136198661855288646705972136199721089981335133860266378668119297215069,300311374,人文学院,文化资源学4222019_1,文化资源学,推荐选修课,1-10210-A311,"1-1,1-2(双)4-7,4-8",1-15,4,44,16,0,64,贾佳,73,64,9,"社工201901,社工201902,社工201903",否,雅安,-,推荐选修课,混教,否
860266378199025488646705866825728661981297210899972108998865075589304616,300311132,人文学院,大学英语DⅡ423202004020301,大学英语DⅡ,必修,10-B21310-B213,"1-3,1-43-5,3-6(单)",3-17,4,42,16,0,64,彭雪,129,120,9,"体育202001,体育202002,体育202003,体育202004",否,雅安,-,公共课,混教,否
860266378199025481990254906711988864145589959711906750388996797197215069,300311134,体育学院,社会体育导论42320200402030101,社会体育导论,必修,10-B21310-B213,"3-9,3-105-5,5-6(单)",1-17,4,50,8,0,64,余明荣,129,120,9,"体育202001,体育202002,体育202003,体育202004",否,雅安,-,专业基础课,混教,否
893060369726950986618552972136198864145588641455886414558199421488656905,300311138,马克思主义学院,中国近现代史纲要423202004020301,中国近现代史纲要,必修,10-B213,"4-9,4-10",1-18,2.5,36,0,0,40,聂娟,129,120,9,"体育202001,体育202002,体育202003,体育202004",否,雅安,-,公共课,混教,否
819942148864670581990254906711988199759497210899893046168930337688000914,300311218,信息工程学院,计算机导论4192020_1,计算机导论,推荐选修课,10-A41910-A412,"1-1,1-2(单)3-5,3-6",1-15,4,44,16,0,64,李军,78,69,9,"信息202001,信息202002",否,雅安,-,推荐选修课,混教,否
866825728864670586618552886507558661855281347053899679718864670588648805,300305302,生命科学学院,无,基础生物化学实验B,必修,12-61612-616,"1-1,1-21-3,1-4",9-17,2,0,36,0,36,王涛,30,21,9,应用化学201905,否,雅安, ,基础课,实验,是
886507558995180189951801860266378602210786686412972695098864145589966021,300306016,生命科学学院,无,植物生物学实验,必修,12-316,"1-9,1-10",5-15,2.5,0,44,0,44,袁明,30,21,9,生技201902,否,雅安, ,专业基础课,实验,是
860266378133440381334403972136198661855289372836893728368668257288002374,300308839,法学院,无,电子政务,推荐选修课,7-4087-408,"5-5,5-65-7,5-8",1-12,3,0,48,0,48,陈琳,30,21,9,行政管理201801,否,雅安, ,推荐选修课,实验,是
819942148864670581990254893060369726950981345043819942148199421489372836,300308338,理学院,无,物理化学实验(化学类),必修,11-621,"5-9,5-10",2-13,3,0,48,0,48,孙萌萌,35,26,9,应用化学201801,否,雅安, ,专业基础课,实验,是
866825728661855286618552813383939726950986034497866198128865285586021947,300309154,食品学院,无,食品工艺学实验,必修,3-1093-1093-1093-109,"1-5,1-61-7,1-84-1,4-24-3,4-4",3-9,3.5,0,56,0,56,李素清,35,26,9,食工201802,否,雅安, ,专业课,实验,是
813383938602210781990254886507558661855286686412972108999721645988646705,300306150,生命科学学院,无,基础生物化学实验B,必修,12-615,"3-9,3-10",9-17,2,0,36,0,36,唐自钟,35,26,9,食工201902,否,雅安, ,基础课,实验,是
886507558995180190673658899679719726950981338393813344038996465189963281,300303054,理学院,无,无机及分析化学实验AⅡ,必修,11-605,"2-9,2-10",4-16,2,0,40,0,40,赵茂俊,40,31,9,食工202002,否,雅安, ,基础课,实验,是
893060368864670588646705886507558864670581331063866897728134705390620558,300302855,理学院,无,有机化学实验B,必修,11-709,"3-9,3-10",5-13,2,0,36,0,36,黄乾明,36,27,9,生工202002,否,雅安, ,基础课,实验,是
899679718930795681990254899679718930795681992934899681619062337888652855,300302875,理学院,无,有机化学实验B,必修,11-70911-709,"4-5,4-64-7,4-8",5-13,2,0,36,0,36,蒲祥,36,28,8,生工202004,否,雅安, ,基础课,实验,是
813383938995180188646705886507558199025489960541899107318668257288641455,300302931,理学院,无,有机化学实验A,必修,11-709,"5-9,5-10",5-13,2,0,36,0,36,王晗光,36,28,8,生技202005,否,雅安, ,基础课,实验,是
813383939726950986618552893060369726950981331063866904328603781789306036,300302973,理学院,无,有机化学实验A,必修,11-709,"4-9,4-10",5-13,2,0,36,0,36,王晗光,36,28,8,生物202004,否,雅安, ,基础课,实验,是
813383938199025481990254813383938995180186025327906260188865285586619812,300302951,理学院,无,有机化学实验A,必修,11-70911-709,"1-1,1-21-3,1-4",5-13,2,0,36,0,36,王晗光,36,28,8,生物202002,否,雅安, ,基础课,实验,是
906711989067365881990254860266378199025486029257866904328937077686686412,300305966,生命科学学院,无,应用微生物学实验,必修,11-107,"3-9,3-10",7-15,2,0,36,0,36,郭晋雅,30,22,8,生工201903,否,雅安, ,专业基础课,实验,是
866825728864670597269509899679719067365881347053866198128996816190623378,300305187,理学院,无,分析化学实验Ⅱ,必修,11-615,"3-9,3-10",2-10,2,0,36,0,36,鲁志伟,35,27,8,化学201903,否,雅安, ,专业基础课,实验,是
886507558602210781334403813383938930795689308156899597118865690586034497,300305189,生命科学学院,无,基础生物化学实验A,必修,12-61512-615,"4-5,4-64-7,4-8",9-17,2,0,36,0,36,赵海霞,35,27,8,化学201903,否,雅安, ,专业基础课,实验,是
906711989067365888646705899679718661981286619812899597119726950986685752,300311105,理学院,大学物理B420202008050101,大学物理B,必修,10-B2121-511,"1-3,1-44-3,4-4(双)",1-14,4,42,18,0,64,王开明,151,143,8,"能动202001,能动202002,能动202003,能动202004,能动202005",否,雅安,-,基础课,混教,否
972136198930795686022107899679719721089986024077972108998661855288655555,300311107,理学院,高等数学AⅡ420202008050101,高等数学AⅡ,必修,1-51110-A401,"1-5,1-6(双)3-1,3-2",1-15,3,44,0,0,48,刘旭东,151,143,8,"能动202001,能动202002,能动202003,能动202004,能动202005",否,雅安,-,基础课,混教,否
866825729067365889951801899679718995971190675038886414558930337689961391,300311117,理学院,概率论与数理统计B420202008110103,概率论与数理统计B,必修,10-B20910-B208,"1-5,1-64-1,4-2",1-15,4,58,0,0,64,曹正照,157,149,8,"水电202001,水电202002,水电202003,水电202004,水电202005",否,雅安,-,基础课,混教,否
893060368602210790673658893060369721089986619812906750389067647888652855,300311125,水利水电学院,地理信息系统软件应用420202008230502,地理信息系统软件应用,推荐选修课,10-A410,"5-5,5-6",1-11,3.5,22,32,0,56,马菁,115,107,8,"水利202001,水利202002,水利202003,水利202004",否,雅安,-,推荐选修课,混教,否
886507559067365886022107906711988995971189303376972108999721228981994214,300311123,理学院,大学物理B420202008230502,大学物理B,必修,10-A31210-A608,"1-3,1-44-3,4-4(双)",1-14,4,42,18,0,64,汪建,123,115,8,"水利202001,水利202002,水利202003,水利202004",否,雅安,-,基础课,混教,否
860266378602210790673658899679719067503881997594972108998930461697219239,300311127,马克思主义学院,毛泽东思想和中国特色社会主义理论体系概论420202008230502,毛泽东思想和中国特色社会主义理论体系概论,必修,10-A70810-A608,"1-9,1-103-3,3-4",1-16,4.5,64,0,0,72,李雕,123,115,8,"水利202001,水利202002,水利202003,水利202004",否,雅安,-,公共课,混教,否
893060368602210788646705860266378133513386024077886467058669043289306036,300311093,理学院,大学物理B418202008270204,大学物理B,必修,10-A2081-106,"1-7,1-84-1,4-2(单)",1-14,4,42,18,0,64,王开明,146,138,8,"食质202001,食质202002,食质202003,食质202004,食质202005",否,雅安,-,基础课,混教,否
899679718661855286022107893060368930337681335133819902548991073197216459,300311095,理学院,高等数学AⅡ418202008270204,高等数学AⅡ,必修,10-A2081-511,"1-9,1-103-1,3-2(单)",1-15,3,44,0,0,48,王建军,146,138,8,"食质202001,食质202002,食质202003,食质202004,食质202005",否,雅安,-,基础课,混教,否
893060368661855286618552819942148133513381334403866904328937283686682572,300310983,人文学院,大学英语AⅡ429202012020603,大学英语AⅡ,必修,10-A31210-B213,"2-1,2-24-1,4-2(单)",3-17,4,42,16,0,64,李清源,129,121,8,"人力202001,人力202002,人力202003",否,雅安,-,公共课,混教,否
813383938133440397269509972136198864145589959711972695098865420590624698,300311068,理学院,高等数学AⅡ4182020_1,高等数学AⅡ,必修,10-A41210-B201,"3-3,3-4(双)4-3,4-4",1-15,3,44,0,0,48,黄厚辉,92,84,8,"包装202001,包装202002,包装202003",否,雅安,-,基础课,混教,否
860266378199025481990254906711988864145589959711906246988995180197212289,300311802,食品学院,化工原理41620190830010101,化工原理,必修,10-A40910-A419,"1-5,1-6(单)3-1,3-2",1-15,3.5,44,8,0,56,曾珍,78,70,8,"生工201903,生工201901,生工201902",否,雅安, ,专业基础课,混教,否
972136198930795688646705886507558864145589303376813450438668779281335133,300311821,生命科学学院,动物生理学（生物类）41620190710010301,动物生理学（生物类）,必修,10-A31110-A211,"1-1,1-2(双)5-5,5-6",1-17,5,50,24,0,80,黄安琪,91,83,8,"生物201901,生物201902,生物201903",否,雅安,-,专业课,混教,否
819942149726950989951801893060368199759490675038893728368199293489967971,300311823,生命科学学院,细胞生物学41620190710010301,细胞生物学,必修,10-A21110-A211,"1-3,1-43-5,3-6(单)",1-16,4,46,12,0,64,张怀渝,91,83,8,"生物201901,生物201902,生物201903",否,雅安,-,专业课,混教,否
886507558661855288646705866825728133513390675038893728368864880581995674,300311824,理学院,大学物理B416201907100103,大学物理B,必修,10-A2121-301,"2-9,2-103-5,3-6(双)",1-14,4,42,18,0,64,孙希媛,142,134,8,"生物201901,生物201902,生物201903,生物201904,生物201905",否,雅安,-,基础课,混教,否
813383938199025489307956860266378602407781335133880009148199759497269509,300311810,理学院,线性代数416201908300101,线性代数,必修,10-B211,"2-1,2-2",1-14,2,28,0,0,32,宋燕林,149,141,8,"生工201901,生工201902,生工201903,生工201904,生工201905,生工201906",否,雅安,-,专业基础课,混教,否
886507558930795686618552819942148199759489959711906246989062337889966021,300311876,理学院,概率论与数理统计B420201908050101,概率论与数理统计B,必修,10-A21210-A604,"3-3,3-44-7,4-8",1-15,4,58,0,0,64,岑吉桃,135,127,8,"能动201901,能动201902,能动201903,能动201904,能动201905",否,雅安,-,基础课,混教,否
893060368995180186022107866825728930337690675038893747968199025490679718,300311904,体育学院,体育心理学4232019_1,体育心理学,必修,10-A607,"2-9,2-10",1-16,2.5,32,4,0,40,杨英,106,98,8,"体育201901,体育201902,体育201903",否,雅安,-,基础课,混教,否
860266378602210788646705906711988199759486687792866877928199695489307956,300312250,机电学院,互换性与测量技术417201808230203,互换性与测量技术,必修,10-A210,"3-9,3-10",1-11,2,22,8,0,32,谭雪松,94,86,8,"农机201801,农机201802,农机201803,农机201804",否,雅安,-,专业基础课,混教,否
893060368133440381334403906711988133513381992934886414558133106397210899,300312121,法学院,商法学42220180301010101,商法学,必修,10-A60810-B209,"3-7,3-8(双)4-3,4-4",1-15,3,44,0,0,48,唐薇,123,115,8,"法学201801,法学201802,法学201803",否,雅安,-,专业课,混教,否
972136198864670589951801899679718602407786029257866185529721361988658255,300315039,机电学院,电机学101,电机学,必修,10-A604,"5-5,5-6",1-16,3,32,12,0,48,刘明丹,135,127,8,"能动201901,能动201902,能动201903,能动201904,能动201905",否,雅安,-,专业课,混教,否
813383938133440397269509866825728930337689964651866185528199293489306036,300315023,人文学院,大学英语DⅡ102,大学英语DⅡ,必修,10-B21310-B213,"1-5,1-63-1,3-2(单)",3-17,4,42,16,0,64,杨柳,129,121,8,"食工(职)202001,食工(职)202002,计算机(职)202001,计算机(职)202002",否,雅安,-,公共课,混教,否
819942148602210788646705866825728199759488652855819902548937077697282079,300315069,机电学院,机械设计基础A101,机械设计基础A,必修,10-A60410-B203,"1-3,1-43-5,3-6",1-14,4.5,56,12,0,72,高亮,135,127,8,"能动201901,能动201902,能动201903,能动201904,能动201905",否,雅安,-,专业基础课,混教,否
813383938995180190673658893060368133513386685752866185528669043281334403,300315090,人文学院,职业发展与咨询101,职业发展与咨询,推荐选修课,10-A604,"2-9,2-10",1-14,2,28,0,0,32,孙倩,135,127,8,"英语201901,英语201902,英语201903,英语201904,行政管理201801,行政管理201802",否,雅安,-,推荐选修课,混教,否
813383938995180181334403906711989067503888652855813351338991073188655555,300315197,体育学院,体育实训课Ⅰ127,体育实训课Ⅰ,必修,2校区运动场,"4-3,4-4(双)",1-16,1,16,0,0,16,万忠玉,45,37,8,人文学院（男）,否,雅安,-,公共课,选课,否
893060368602210788646705899679718864145581992934813423838937741689303376,300312671,信息工程学院,微机原理与接口技术41920180809010201,微机原理与接口技术,必修,10-A604,"2-5,2-6",1-15,3,30,14,0,48,陈晓燕,135,127,8,"计算机(职)201802,计算机(职)201803,计算机(职)201801",否,雅安,-,专业课,混教,否
